Manufacturer,Model,Description,Price,Rating,no. of reviews,url
Skullcandy,Barricade Mini Wireless Portable Speaker - Black ,Skullcandy Barricade Mini Wireless Portable Speaker - Black ,$37.73,4.5 out of 5 stars,733,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A07702271QNMH7L8KUWFF&url=%2FSkullcandy-Barricade-Bluetooth-Waterproof-Resistant%2Fdp%2FB01DWHPVRE%2Fref%3Dsr_1_41_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926135%26sr%3D8-41-spons%26psc%3D1&qualifier=1634926135&id=8120137216924380&widgetName=sp_mtf
Skullcandy,Venue Wireless ANC Over-Ear Headphone - Deep Red ,Skullcandy Venue Wireless ANC Over-Ear Headphone - Deep Red ,$179.99,4.5 out of 5 stars,"2,571",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A08497791C8QP2QYE9LME&url=%2FVenue-Wireless-ANC-Over-Ear-Headphone%2Fdp%2FB07SG37JL9%2Fref%3Dsr_1_42_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926135%26sr%3D8-42-spons%26psc%3D1&qualifier=1634926135&id=8120137216924380&widgetName=sp_mtf
mophie,"Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ","mophie Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ",$79.95,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A03239253T91EH7OOR1TL&url=%2FWireless-Charging-AirPods-Samsung-Qi-Enabled%2Fdp%2FB099BDNRJG%2Fref%3Dsr_1_51_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926135%26sr%3D8-51-spons%26psc%3D1&qualifier=1634926135&id=8120137216924380&widgetName=sp_btf
Belkin,"Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ","Belkin Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ",$24.99,4.4 out of 5 stars,"3,189",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0842958ZP4HYKMJ8H66&url=%2FBelkin-Wireless-Charging-Qi-Certified-Compatible%2Fdp%2FB08WF8TC3R%2Fref%3Dsr_1_52_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926135%26sr%3D8-52-spons%26psc%3D1&qualifier=1634926135&id=8120137216924380&widgetName=sp_btf
Skullcandy,Barricade Mini Wireless Portable Speaker - Black ,Skullcandy Barricade Mini Wireless Portable Speaker - Black ,$37.73,4.5 out of 5 stars,733,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A07702271QNMH7L8KUWFF&url=%2FSkullcandy-Barricade-Bluetooth-Waterproof-Resistant%2Fdp%2FB01DWHPVRE%2Fref%3Dsr_1_57_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926139%26sr%3D8-57-spons%26psc%3D1&qualifier=1634926139&id=8745373086291403&widgetName=sp_mtf
Skullcandy,Venue Wireless ANC Over-Ear Headphone - Deep Red ,Skullcandy Venue Wireless ANC Over-Ear Headphone - Deep Red ,$179.99,4.5 out of 5 stars,"2,571",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A08497791C8QP2QYE9LME&url=%2FVenue-Wireless-ANC-Over-Ear-Headphone%2Fdp%2FB07SG37JL9%2Fref%3Dsr_1_58_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926139%26sr%3D8-58-spons%26psc%3D1&qualifier=1634926139&id=8745373086291403&widgetName=sp_mtf
mophie,"Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ","mophie Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ",$79.95,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A03239253T91EH7OOR1TL&url=%2FWireless-Charging-AirPods-Samsung-Qi-Enabled%2Fdp%2FB099BDNRJG%2Fref%3Dsr_1_67_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926139%26sr%3D8-67-spons%26psc%3D1&qualifier=1634926139&id=8745373086291403&widgetName=sp_btf
Belkin,"Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ","Belkin Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ",$24.99,4.4 out of 5 stars,"3,189",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A0842958ZP4HYKMJ8H66&url=%2FBelkin-Wireless-Charging-Qi-Certified-Compatible%2Fdp%2FB08WF8TC3R%2Fref%3Dsr_1_68_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926139%26sr%3D8-68-spons%26psc%3D1&qualifier=1634926139&id=8745373086291403&widgetName=sp_btf
Skullcandy,Barricade Mini Wireless Portable Speaker - Black ,Skullcandy Barricade Mini Wireless Portable Speaker - Black ,$37.73,4.5 out of 5 stars,733,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A07702271QNMH7L8KUWFF&url=%2FSkullcandy-Barricade-Bluetooth-Waterproof-Resistant%2Fdp%2FB01DWHPVRE%2Fref%3Dsr_1_73_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926142%26sr%3D8-73-spons%26psc%3D1&qualifier=1634926142&id=5695500388369272&widgetName=sp_mtf
Skullcandy,Venue Wireless ANC Over-Ear Headphone - Deep Red ,Skullcandy Venue Wireless ANC Over-Ear Headphone - Deep Red ,$179.99,4.5 out of 5 stars,"2,571",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08497791C8QP2QYE9LME&url=%2FVenue-Wireless-ANC-Over-Ear-Headphone%2Fdp%2FB07SG37JL9%2Fref%3Dsr_1_74_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926142%26sr%3D8-74-spons%26psc%3D1&qualifier=1634926142&id=5695500388369272&widgetName=sp_mtf
mophie,"Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ","mophie Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ",$79.95,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A03239253T91EH7OOR1TL&url=%2FWireless-Charging-AirPods-Samsung-Qi-Enabled%2Fdp%2FB099BDNRJG%2Fref%3Dsr_1_83_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926142%26sr%3D8-83-spons%26psc%3D1&qualifier=1634926142&id=5695500388369272&widgetName=sp_btf
Belkin,"Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ","Belkin Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ",$24.99,4.4 out of 5 stars,"3,189",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A0842958ZP4HYKMJ8H66&url=%2FBelkin-Wireless-Charging-Qi-Certified-Compatible%2Fdp%2FB08WF8TC3R%2Fref%3Dsr_1_84_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926142%26sr%3D8-84-spons%26psc%3D1&qualifier=1634926142&id=5695500388369272&widgetName=sp_btf
Skullcandy,Barricade Mini Wireless Portable Speaker - Black ,Skullcandy Barricade Mini Wireless Portable Speaker - Black ,$37.73,4.5 out of 5 stars,733,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A07702271QNMH7L8KUWFF&url=%2FSkullcandy-Barricade-Bluetooth-Waterproof-Resistant%2Fdp%2FB01DWHPVRE%2Fref%3Dsr_1_89_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926147%26sr%3D8-89-spons%26psc%3D1&qualifier=1634926147&id=4620984140167946&widgetName=sp_mtf
Skullcandy,Venue Wireless ANC Over-Ear Headphone - Deep Red ,Skullcandy Venue Wireless ANC Over-Ear Headphone - Deep Red ,$179.99,4.5 out of 5 stars,"2,571",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A08497791C8QP2QYE9LME&url=%2FVenue-Wireless-ANC-Over-Ear-Headphone%2Fdp%2FB07SG37JL9%2Fref%3Dsr_1_90_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926147%26sr%3D8-90-spons%26psc%3D1&qualifier=1634926147&id=4620984140167946&widgetName=sp_mtf
MAXOAK,Laptop Power Bank 185Wh/50000mAh(Max.130W) Portable Laptop Charger External Battery Pack for Laptop Smartphones Notebook Tablet ,MAXOAK Laptop Power Bank 185Wh/50000mAh(Max.130W) Portable Laptop Charger External Battery Pack for Laptop Smartphones Notebook Tablet ,$129.99,4.4 out of 5 stars,"1,559",https://www.amazon.com/MAXOAK-50000mAh-Portable-Charger-External/dp/B00YP823NA/ref=sr_1_92?dchild=1&keywords=power+bank&qid=1634926147&sr=8-92
mophie,"Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ","mophie Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ",$79.95,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A03239253T91EH7OOR1TL&url=%2FWireless-Charging-AirPods-Samsung-Qi-Enabled%2Fdp%2FB099BDNRJG%2Fref%3Dsr_1_99_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926147%26sr%3D8-99-spons%26psc%3D1&qualifier=1634926147&id=4620984140167946&widgetName=sp_btf
Belkin,"Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ","Belkin Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ",$24.99,4.4 out of 5 stars,"3,189",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A0842958ZP4HYKMJ8H66&url=%2FBelkin-Wireless-Charging-Qi-Certified-Compatible%2Fdp%2FB08WF8TC3R%2Fref%3Dsr_1_100_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926147%26sr%3D8-100-spons%26psc%3D1&qualifier=1634926147&id=4620984140167946&widgetName=sp_btf
Skullcandy,Barricade Mini Wireless Portable Speaker - Black ,Skullcandy Barricade Mini Wireless Portable Speaker - Black ,$37.73,4.5 out of 5 stars,733,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A07702271QNMH7L8KUWFF&url=%2FSkullcandy-Barricade-Bluetooth-Waterproof-Resistant%2Fdp%2FB01DWHPVRE%2Fref%3Dsr_1_105_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926151%26sr%3D8-105-spons%26psc%3D1&qualifier=1634926151&id=4710636589462676&widgetName=sp_mtf
Skullcandy,Venue Wireless ANC Over-Ear Headphone - Deep Red ,Skullcandy Venue Wireless ANC Over-Ear Headphone - Deep Red ,$179.99,4.5 out of 5 stars,"2,571",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg7_1?ie=UTF8&adId=A08497791C8QP2QYE9LME&url=%2FVenue-Wireless-ANC-Over-Ear-Headphone%2Fdp%2FB07SG37JL9%2Fref%3Dsr_1_106_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926151%26sr%3D8-106-spons%26psc%3D1&qualifier=1634926151&id=4710636589462676&widgetName=sp_mtf
mophie,"Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ","mophie Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ",$79.95,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A03239253T91EH7OOR1TL&url=%2FWireless-Charging-AirPods-Samsung-Qi-Enabled%2Fdp%2FB099BDNRJG%2Fref%3Dsr_1_115_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926151%26sr%3D8-115-spons%26psc%3D1&qualifier=1634926151&id=4710636589462676&widgetName=sp_btf
Belkin,"Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ","Belkin Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ",$24.99,4.4 out of 5 stars,"3,189",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A0842958ZP4HYKMJ8H66&url=%2FBelkin-Wireless-Charging-Qi-Certified-Compatible%2Fdp%2FB08WF8TC3R%2Fref%3Dsr_1_116_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926151%26sr%3D8-116-spons%26psc%3D1&qualifier=1634926151&id=4710636589462676&widgetName=sp_btf
Skullcandy,Barricade Mini Wireless Portable Speaker - Black ,Skullcandy Barricade Mini Wireless Portable Speaker - Black ,$37.73,4.5 out of 5 stars,733,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A07702271QNMH7L8KUWFF&url=%2FSkullcandy-Barricade-Bluetooth-Waterproof-Resistant%2Fdp%2FB01DWHPVRE%2Fref%3Dsr_1_121_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926155%26sr%3D8-121-spons%26psc%3D1&qualifier=1634926155&id=6020902397432657&widgetName=sp_mtf
Skullcandy,Venue Wireless ANC Over-Ear Headphone - Deep Red ,Skullcandy Venue Wireless ANC Over-Ear Headphone - Deep Red ,$179.99,4.5 out of 5 stars,"2,571",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A08497791C8QP2QYE9LME&url=%2FVenue-Wireless-ANC-Over-Ear-Headphone%2Fdp%2FB07SG37JL9%2Fref%3Dsr_1_122_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926155%26sr%3D8-122-spons%26psc%3D1&qualifier=1634926155&id=6020902397432657&widgetName=sp_mtf
mophie,"Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ","mophie Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ",$79.95,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A03239253T91EH7OOR1TL&url=%2FWireless-Charging-AirPods-Samsung-Qi-Enabled%2Fdp%2FB099BDNRJG%2Fref%3Dsr_1_131_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926155%26sr%3D8-131-spons%26psc%3D1&qualifier=1634926155&id=6020902397432657&widgetName=sp_btf
Belkin,"Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ","Belkin Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ",$24.99,4.4 out of 5 stars,"3,189",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A0842958ZP4HYKMJ8H66&url=%2FBelkin-Wireless-Charging-Qi-Certified-Compatible%2Fdp%2FB08WF8TC3R%2Fref%3Dsr_1_132_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926155%26sr%3D8-132-spons%26psc%3D1&qualifier=1634926155&id=6020902397432657&widgetName=sp_btf
Skullcandy,Barricade Mini Wireless Portable Speaker - Black ,Skullcandy Barricade Mini Wireless Portable Speaker - Black ,$37.73,4.5 out of 5 stars,733,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A07702271QNMH7L8KUWFF&url=%2FSkullcandy-Barricade-Bluetooth-Waterproof-Resistant%2Fdp%2FB01DWHPVRE%2Fref%3Dsr_1_137_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926158%26sr%3D8-137-spons%26psc%3D1&qualifier=1634926158&id=3895451200863939&widgetName=sp_mtf
Skullcandy,Venue Wireless ANC Over-Ear Headphone - Deep Red ,Skullcandy Venue Wireless ANC Over-Ear Headphone - Deep Red ,$179.99,4.5 out of 5 stars,"2,571",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A08497791C8QP2QYE9LME&url=%2FVenue-Wireless-ANC-Over-Ear-Headphone%2Fdp%2FB07SG37JL9%2Fref%3Dsr_1_138_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926158%26sr%3D8-138-spons%26psc%3D1&qualifier=1634926158&id=3895451200863939&widgetName=sp_mtf
mophie,"Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ","mophie Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ",$79.95,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A03239253T91EH7OOR1TL&url=%2FWireless-Charging-AirPods-Samsung-Qi-Enabled%2Fdp%2FB099BDNRJG%2Fref%3Dsr_1_147_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926158%26sr%3D8-147-spons%26psc%3D1&qualifier=1634926158&id=3895451200863939&widgetName=sp_btf
Belkin,"Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ","Belkin Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ",$24.99,4.4 out of 5 stars,"3,189",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A0842958ZP4HYKMJ8H66&url=%2FBelkin-Wireless-Charging-Qi-Certified-Compatible%2Fdp%2FB08WF8TC3R%2Fref%3Dsr_1_148_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926158%26sr%3D8-148-spons%26psc%3D1&qualifier=1634926158&id=3895451200863939&widgetName=sp_btf
Skullcandy,Barricade Mini Wireless Portable Speaker - Black ,Skullcandy Barricade Mini Wireless Portable Speaker - Black ,$37.73,4.5 out of 5 stars,733,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A07702271QNMH7L8KUWFF&url=%2FSkullcandy-Barricade-Bluetooth-Waterproof-Resistant%2Fdp%2FB01DWHPVRE%2Fref%3Dsr_1_153_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926162%26sr%3D8-153-spons%26psc%3D1&qualifier=1634926162&id=8577847359248840&widgetName=sp_mtf
Skullcandy,Venue Wireless ANC Over-Ear Headphone - Deep Red ,Skullcandy Venue Wireless ANC Over-Ear Headphone - Deep Red ,$179.99,4.5 out of 5 stars,"2,571",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A08497791C8QP2QYE9LME&url=%2FVenue-Wireless-ANC-Over-Ear-Headphone%2Fdp%2FB07SG37JL9%2Fref%3Dsr_1_154_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926162%26sr%3D8-154-spons%26psc%3D1&qualifier=1634926162&id=8577847359248840&widgetName=sp_mtf
mophie,"Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ","mophie Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ",$79.95,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A03239253T91EH7OOR1TL&url=%2FWireless-Charging-AirPods-Samsung-Qi-Enabled%2Fdp%2FB099BDNRJG%2Fref%3Dsr_1_163_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926162%26sr%3D8-163-spons%26psc%3D1&qualifier=1634926162&id=8577847359248840&widgetName=sp_btf
Belkin,"Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ","Belkin Wireless Charger, BoostUp 5W Charging Pad Qi-Certified Compatible with iPhone 12, 12 Pro, 12 Pro Max, Mini 11, SE, AirPods, Galaxy, Note, and All Qi Enabled Devices, White ",$24.99,4.4 out of 5 stars,"3,189",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A0842958ZP4HYKMJ8H66&url=%2FBelkin-Wireless-Charging-Qi-Certified-Compatible%2Fdp%2FB08WF8TC3R%2Fref%3Dsr_1_164_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926162%26sr%3D8-164-spons%26psc%3D1&qualifier=1634926162&id=8577847359248840&widgetName=sp_btf
Skullcandy,Barricade Mini Wireless Portable Speaker - Black ,Skullcandy Barricade Mini Wireless Portable Speaker - Black ,$37.73,4.5 out of 5 stars,733,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A07702271QNMH7L8KUWFF&url=%2FSkullcandy-Barricade-Bluetooth-Waterproof-Resistant%2Fdp%2FB01DWHPVRE%2Fref%3Dsr_1_169_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926167%26sr%3D8-169-spons%26psc%3D1&qualifier=1634926167&id=429533233776132&widgetName=sp_mtf
Skullcandy,Venue Wireless ANC Over-Ear Headphone - Deep Red ,Skullcandy Venue Wireless ANC Over-Ear Headphone - Deep Red ,$179.99,4.5 out of 5 stars,"2,571",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A08497791C8QP2QYE9LME&url=%2FVenue-Wireless-ANC-Over-Ear-Headphone%2Fdp%2FB07SG37JL9%2Fref%3Dsr_1_170_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926167%26sr%3D8-170-spons%26psc%3D1&qualifier=1634926167&id=429533233776132&widgetName=sp_mtf
mophie,"Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ","mophie Wireless Charging Stand+ Wireless Charging Stand and pad with USB-A Port. for AirPods, Apple Watch, iPhone, Samsung Galaxy, Qi-Enabled Devices ",$79.95,5.0 out of 5 stars,2,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A03239253T91EH7OOR1TL&url=%2FWireless-Charging-AirPods-Samsung-Qi-Enabled%2Fdp%2FB099BDNRJG%2Fref%3Dsr_1_179_sspa%3Fdchild%3D1%26keywords%3Dpower%2Bbank%26qid%3D1634926167%26sr%3D8-179-spons%26psc%3D1&qualifier=1634926167&id=429533233776132&widgetName=sp_btf
